group,names,scores,logfoldchanges,pvals,pvals_adj
3,RGMB,-0.13244174,4.6037664,0.8946349021231479,1.0
3,ZNF500,-0.13244174,4.9653573,0.8946349021231479,1.0
3,ZNF599,-0.13244174,4.5167627,0.8946349021231479,1.0
3,SCLY,-0.13244174,4.70815,0.8946349021231479,1.0
3,ZNF764,-0.13244174,5.30319,0.8946349021231479,1.0
3,NAA60-1,-0.13244174,4.734147,0.8946349021231479,1.0
3,FAM216A,-0.13244174,4.7416806,0.8946349021231479,1.0
3,ATMIN,-0.13244174,5.3199544,0.8946349021231479,1.0
3,C16orf86,-0.13250756,4.5254407,0.8945828394901401,1.0
3,PHF2,-0.13250756,4.6043844,0.8945828394901401,1.0
3,IRF2BP1,-0.13250756,4.567286,0.8945828394901401,1.0
3,WBP1,-0.13250756,4.5319123,0.8945828394901401,1.0
3,CLCF1,-0.13250756,4.938706,0.8945828394901401,1.0
3,CRY1,-0.13250756,4.749631,0.8945828394901401,1.0
3,MFHAS1,-0.13250756,4.760218,0.8945828394901401,1.0
3,UBOX5,-0.13250756,4.556735,0.8945828394901401,1.0
3,ZNF585A,-0.13250756,4.7852917,0.8945828394901401,1.0
3,ZNF319,-0.13250756,4.520308,0.8945828394901401,1.0
3,CHEK2,-0.13250756,4.663888,0.8945828394901401,1.0
3,PFKM,-0.13250756,4.623752,0.8945828394901401,1.0
3,REXO1,-0.13250756,4.9286695,0.8945828394901401,1.0
3,NOP14,-0.13250756,4.7634535,0.8945828394901401,1.0
3,ATRIP,-0.13250756,4.747107,0.8945828394901401,1.0
3,KIAA0586,-0.13250756,4.7763524,0.8945828394901401,1.0
3,ZNF419,-0.13250756,4.5662384,0.8945828394901401,1.0
3,CCDC112,-0.1325734,,0.8945307773112432,1.0
3,MRPL14,-0.13270505,,0.894426654316668,1.0
3,ZNF446,-0.13270505,,0.894426654316668,1.0
3,RPGR,-0.1328367,,0.8943225331411955,1.0
3,HYPK,-0.1328367,,0.8943225331411955,1.0
3,FCF1,-0.1328367,,0.8943225331411955,1.0
3,EID2B,-0.13290252,,0.8942704732361767,1.0
3,FADS3,-0.13290252,,0.8942704732361767,1.0
3,FASTKD5,-0.13290252,,0.8942704732361767,1.0
3,DTX3,-0.13290252,5.3953214,0.8942704732361767,1.0
3,NEK1,-0.13296835,,0.8942184137865983,1.0
3,GOLGA1,-0.1331,,0.8941142962546492,1.0
3,KDM6A,-0.1331,,0.8941142962546492,1.0
3,HABP4,-0.13316582,5.0384197,0.8940622381727217,1.0
3,ZNF611,-0.13316582,,0.8940622381727217,1.0
3,SFT2D1,-0.13316582,,0.8940622381727217,1.0
3,PCBD2,-0.13323165,,0.8940101805471209,1.0
3,NUDT15,-0.13329747,,0.8939581233780685,1.0
3,VWA8,-0.13329747,5.115554,0.8939581233780685,1.0
3,SDR42E2,-0.13329747,,0.8939581233780685,1.0
3,ZNF740,-0.13329747,5.0371017,0.8939581233780685,1.0
3,COQ3,-0.13329747,4.7187085,0.8939581233780685,1.0
3,CETN3,-0.1333633,,0.8939060666657859,1.0
3,HEG1,-0.13342912,,0.8938540104104947,1.0
3,POFUT2,-0.13349496,,0.8938019546124166,1.0
3,FAM86A,-0.13349496,,0.8938019546124166,1.0
3,ACSF2,-0.13349496,,0.8938019546124166,1.0
3,MTRF1,-0.13349496,5.4709272,0.8938019546124166,1.0
3,PHACTR2,-0.13356078,,0.893749899271773,1.0
3,PEX7,-0.13356078,,0.893749899271773,1.0
3,CCNT2,-0.13382408,,0.8935416824879747,1.0
3,MT1E,-0.13382408,,0.8935416824879747,1.0
3,BRAP,-0.13382408,,0.8935416824879747,1.0
3,APOL2,-0.13382408,,0.8935416824879747,1.0
3,KRAS,-0.13382408,,0.8935416824879747,1.0
3,ARHGEF2,-0.13388991,,0.8934896294378267,1.0
3,MANBAL,-0.13395573,,0.8934375768464424,1.0
3,ATXN1,-0.13395573,,0.8934375768464424,1.0
3,PPP2R1B,-0.13402157,,0.8933855247140432,1.0
3,LLGL1,-0.13402157,,0.8933855247140432,1.0
3,MGAT5,-0.13408738,,0.8933334730408508,1.0
3,AMFR,-0.13408738,,0.8933334730408508,1.0
3,TRIM16,-0.13415322,,0.8932814218270865,1.0
3,RMND5B,-0.13421904,,0.8932293710729717,1.0
3,NFKBID,-0.13428487,,0.8931773207787282,1.0
3,SLC7A6,-0.13441652,,0.8930732215707403,1.0
3,RBBP5,-0.13441652,,0.8930732215707403,1.0
3,ZNF526,-0.13454817,,0.8929691242048945,1.0
3,C17orf70,-0.13461399,,0.8929170762133285,1.0
3,ARIH1,-0.13461399,,0.8929170762133285,1.0
3,BORA,-0.13474564,,0.8928129816140173,1.0
3,TOLLIP-AS1,-0.13481148,,0.8927609350067153,1.0
3,OSER1,-0.1348773,,0.8927088888612772,1.0
3,FAM178A,-0.13500895,,0.8926047979568793,1.0
3,PTRH1,-0.13507478,,0.8925527531983622,1.0
3,PAFAH1B3,-0.1351406,,0.8925007089025949,1.0
3,EP400NL,-0.13520643,,0.8924486650697987,1.0
3,TTI2,-0.13520643,,0.8924486650697987,1.0
3,CNST,-0.13520643,,0.8924486650697987,1.0
3,RPF2,-0.13533808,,0.8923445787940056,1.0
3,PXK,-0.13533808,,0.8923445787940056,1.0
3,SPARC,-0.13553555,,0.8921884528581341,1.0
3,RBFA,-0.13560139,,0.892136411807814,1.0
3,RNF185,-0.13593051,,0.8918762135284516,1.0
3,CAMK2D,-0.136128,,0.8917201001465928,1.0
3,EXOC6,-0.136128,,0.8917201001465928,1.0
3,CTD-2020K17.1,-0.13625965,,0.8916160268897749,1.0
3,NCOA5,-0.13658877,,0.8913558519194468,1.0
3,PUS7L,-0.13658877,,0.8913558519194468,1.0
3,C11orf24,-0.1369179,,0.8910956886451267,1.0
3,EIF2B2,-0.13711537,,0.8909395963061232,1.0
3,ACOT2,-0.13718121,,0.8908875664653808,1.0
3,NBN,-0.13724703,,0.8908355370944698,1.0
3,RIOK3,-0.13790528,,0.8903152692747491,1.0
3,ING3,-0.13823442,,0.8900551530609773,1.0
3,FAM103A1,-0.13882685,,0.8895869737170627,1.0
3,PSMD13,-0.13902433,,0.8894309224842726,1.0
3,PDE4B,-0.14185485,,0.8871946618479198,1.0
3,MESDC1,-0.14238146,,0.8867787118782218,1.0
3,NARF,-0.14277641,,0.8864667698608373,1.0
3,HIGD1A,-0.14290807,,0.8863627930949142,1.0
3,DUSP12,-0.14303972,,0.8862588182852028,1.0
3,ZNF90,-0.14303972,,0.8862588182852028,1.0
3,INSIG2,-0.14303972,,0.8862588182852028,1.0
3,C6orf47,-0.14508031,,0.8846474602017496,1.0
3,GTF2F2,-0.1455411,,0.8842836709281053,1.0
3,UBE2G2,-0.14600188,,0.8839199060503081,1.0
3,ALDH16A1,-0.14639683,,0.8836081270580288,1.0
3,GTF3C6,-0.14652848,,0.8835042047308329,1.0
3,RAB8B,-0.14666013,,0.8834002844083564,1.0
3,C16orf62,-0.147845,,0.8824650920092209,1.0
3,EXOSC3,-0.14797665,,0.8823611918308584,1.0
3,RNASEH1,-0.14804249,,0.8823092425006049,1.0
3,CNOT3,-0.14902987,,0.881530063419529,1.0
3,TOR1AIP1,-0.14916152,,0.8814261815214735,1.0
3,SEMA4B,-0.14968812,,0.8810106743463445,1.0
3,TOE1,-0.14981978,,0.8809068026656367,1.0
3,R3HCC1,-0.14988561,,0.880854867593454,1.0
3,CEP44,-0.14988561,,0.880854867593454,1.0
3,CISD1,-0.14995143,,0.8808029330336786,1.0
3,MANBA,-0.15021473,,0.8805951999230514,1.0
3,SMG5,-0.15028057,,0.8805432679286128,1.0
3,RRM2B,-0.15041222,,0.8804394054811372,1.0
3,C12orf5,-0.15047804,,0.88038747502854,1.0
3,DEGS2,-0.15060969,2.5249016,0.8802836156667266,1.0
3,ZNF582-AS1,-0.15060969,2.5320094,0.8802836156667266,1.0
3,PPP1R13B,-0.15060969,2.5089757,0.8802836156667266,1.0
3,PTGR2,-0.15060969,2.5474865,0.8802836156667266,1.0
3,NEO1,-0.15060969,2.5467691,0.8802836156667266,1.0
3,RP11-572O17.1,-0.15060969,2.499788,0.8802836156667266,1.0
3,HIST1H2AG,-0.15060969,2.5504696,0.8802836156667266,1.0
3,ZNF184,-0.15060969,2.5170784,0.8802836156667266,1.0
3,RP3-322G13.5,-0.15060969,2.510936,0.8802836156667266,1.0
3,ZNF510,-0.15060969,2.534223,0.8802836156667266,1.0
3,DMWD,-0.15060969,2.5409725,0.8802836156667266,1.0
3,PHGDH,-0.15060969,2.5390012,0.8802836156667266,1.0
3,PKIA,-0.15060969,2.5341277,0.8802836156667266,1.0
3,TMEM121,-0.15060969,2.4976163,0.8802836156667266,1.0
3,WDR47,-0.15060969,2.5078366,0.8802836156667266,1.0
3,AC004854.4,-0.15060969,2.562749,0.8802836156667266,1.0
3,C10orf91,-0.15060969,2.4998302,0.8802836156667266,1.0
3,DGKH,-0.15060969,2.5224817,0.8802836156667266,1.0
3,RP11-418J17.1,-0.15060969,2.5306416,0.8802836156667266,1.0
3,DFFB,-0.15060969,2.5244899,0.8802836156667266,1.0
3,ZNF133,-0.15060969,2.533331,0.8802836156667266,1.0
3,DKK3,-0.15060969,2.5028214,0.8802836156667266,1.0
3,KCTD9,-0.15060969,2.4990258,0.8802836156667266,1.0
3,KIF9,-0.15060969,2.585286,0.8802836156667266,1.0
3,C7orf13,-0.15060969,2.5058842,0.8802836156667266,1.0
3,ZBTB6,-0.15060969,2.4932446,0.8802836156667266,1.0
3,ZDBF2,-0.15060969,2.5655816,0.8802836156667266,1.0
3,C3orf18,-0.15060969,2.611431,0.8802836156667266,1.0
3,FBXL16,-0.15060969,2.5200264,0.8802836156667266,1.0
3,PLEKHG1,-0.15060969,2.5113406,0.8802836156667266,1.0
3,SLC43A1,-0.15060969,2.4997575,0.8802836156667266,1.0
3,TMEM182,-0.15060969,2.5103629,0.8802836156667266,1.0
3,NUP188,-0.15060969,2.503123,0.8802836156667266,1.0
3,FUT10,-0.15060969,2.5315433,0.8802836156667266,1.0
3,AMN,-0.15060969,2.5310566,0.8802836156667266,1.0
3,RP11-535A5.1,-0.15060969,2.5195134,0.8802836156667266,1.0
3,HEMGN,-0.15060969,2.641127,0.8802836156667266,1.0
3,ARHGEF19,-0.15060969,2.5467072,0.8802836156667266,1.0
3,C4orf46,-0.15060969,2.5149798,0.8802836156667266,1.0
3,TRAPPC12-AS1,-0.15060969,2.6365604,0.8802836156667266,1.0
3,RP11-415F23.4,-0.15060969,2.4983485,0.8802836156667266,1.0
3,KIF19,-0.15060969,2.4932237,0.8802836156667266,1.0
3,AP1S3,-0.15060969,2.5237873,0.8802836156667266,1.0
3,MCM8,-0.15060969,2.5151317,0.8802836156667266,1.0
3,RP11-872J21.3,-0.15060969,2.5066848,0.8802836156667266,1.0
3,IDUA,-0.15060969,3.8436217,0.8802836156667266,1.0
3,SLC7A1,-0.15060969,2.5346575,0.8802836156667266,1.0
3,ZRANB3,-0.15060969,2.5206332,0.8802836156667266,1.0
3,RIMKLB,-0.15060969,2.5237284,0.8802836156667266,1.0
3,MMP28,-0.15060969,2.5140834,0.8802836156667266,1.0
3,ZNF540,-0.15060969,2.505436,0.8802836156667266,1.0
3,URB2,-0.15060969,2.8152301,0.8802836156667266,1.0
3,MSTO1,-0.15060969,2.5794928,0.8802836156667266,1.0
3,ZNF324,-0.15060969,2.641074,0.8802836156667266,1.0
3,AMT,-0.15060969,2.5757651,0.8802836156667266,1.0
3,UBXN7-AS1,-0.15060969,2.530923,0.8802836156667266,1.0
3,MAGEE1,-0.15060969,2.5464923,0.8802836156667266,1.0
3,SETMAR,-0.15060969,2.5227473,0.8802836156667266,1.0
3,RP11-299J3.8,-0.15060969,2.5022273,0.8802836156667266,1.0
3,CATSPERG,-0.15060969,2.5674877,0.8802836156667266,1.0
3,EOGT,-0.15060969,2.5389054,0.8802836156667266,1.0
3,SPINK2,-0.15060969,2.530708,0.8802836156667266,1.0
3,FXR2,-0.15060969,2.5188107,0.8802836156667266,1.0
3,RNLS,-0.15060969,2.5335789,0.8802836156667266,1.0
3,DUSP16,-0.15060969,2.5300753,0.8802836156667266,1.0
3,RP11-649E7.5,-0.15060969,2.5223236,0.8802836156667266,1.0
3,WIPI2,-0.15060969,,0.8802836156667266,1.0
3,RP3-467N11.1,-0.15060969,2.497587,0.8802836156667266,1.0
3,CD70,-0.15060969,2.507853,0.8802836156667266,1.0
3,PAQR3,-0.15060969,2.4950688,0.8802836156667266,1.0
3,NFIA,-0.15060969,2.5851486,0.8802836156667266,1.0
3,SRR,-0.15060969,2.5071683,0.8802836156667266,1.0
3,RP11-464F9.20,-0.15060969,2.627756,0.8802836156667266,1.0
3,AREG,-0.15060969,2.533358,0.8802836156667266,1.0
3,EGLN3,-0.15060969,2.5283813,0.8802836156667266,1.0
3,MAST2,-0.15060969,2.518402,0.8802836156667266,1.0
3,HILPDA,-0.15060969,2.54488,0.8802836156667266,1.0
3,NUDT11,-0.15060969,2.5886824,0.8802836156667266,1.0
3,C19orf40,-0.15060969,2.5094109,0.8802836156667266,1.0
3,MCF2L-AS1,-0.15060969,2.5038745,0.8802836156667266,1.0
3,HMGN5,-0.15060969,2.5530505,0.8802836156667266,1.0
3,ZNF445,-0.15060969,2.502596,0.8802836156667266,1.0
3,PCP2,-0.15060969,2.592973,0.8802836156667266,1.0
3,AC093388.3,-0.15060969,2.5320907,0.8802836156667266,1.0
3,ZNF860,-0.15060969,2.501274,0.8802836156667266,1.0
3,RP11-318E3.9,-0.15060969,2.514328,0.8802836156667266,1.0
3,RP3-395M20.9,-0.15060969,2.5084698,0.8802836156667266,1.0
3,RP11-849H4.2,-0.15060969,2.494705,0.8802836156667266,1.0
3,WDR44,-0.15060969,2.635188,0.8802836156667266,1.0
3,ALG11,-0.15060969,2.545481,0.8802836156667266,1.0
3,AIM1L,-0.15060969,2.5736372,0.8802836156667266,1.0
3,SMURF1,-0.15060969,2.5932755,0.8802836156667266,1.0
3,PPP4R1L,-0.15060969,2.499698,0.8802836156667266,1.0
3,CTA-384D8.36,-0.15060969,2.5839894,0.8802836156667266,1.0
3,PMEPA1,-0.15060969,2.6633744,0.8802836156667266,1.0
3,AFAP1L2,-0.15060969,2.5228052,0.8802836156667266,1.0
3,ZBTB32,-0.15060969,2.5366116,0.8802836156667266,1.0
3,FAR2,-0.15060969,2.4990757,0.8802836156667266,1.0
3,PSMD6-AS2,-0.15060969,2.5004213,0.8802836156667266,1.0
3,ZNF527,-0.15060969,2.5018024,0.8802836156667266,1.0
3,C2orf81,-0.15060969,2.5272768,0.8802836156667266,1.0
3,MASTL,-0.15060969,2.560337,0.8802836156667266,1.0
3,ARMCX6,-0.15060969,2.50635,0.8802836156667266,1.0
3,DOCK9-AS2,-0.15060969,2.5011764,0.8802836156667266,1.0
3,BTRC,-0.15060969,2.5104566,0.8802836156667266,1.0
3,RGS16,-0.15060969,2.5450845,0.8802836156667266,1.0
3,TEPP,-0.15060969,2.4953609,0.8802836156667266,1.0
3,NIPA1,-0.15060969,2.6410487,0.8802836156667266,1.0
3,LRRC29,-0.15060969,2.494937,0.8802836156667266,1.0
3,GPBP1L1,-0.15067552,,0.8802316867579503,1.0
3,HAUS7,-0.15074134,,0.8801797583642206,1.0
3,B3GALT6,-0.15074134,,0.8801797583642206,1.0
3,ITGB3BP,-0.15087299,,0.8800759031227811,1.0
3,ZNF174,-0.15087299,,0.8800759031227811,1.0
3,TCEAL3,-0.15087299,,0.8800759031227811,1.0
3,LRRC8B,-0.15087299,10.791982,0.8800759031227811,1.0
3,ZNF337,-0.15087299,,0.8800759031227811,1.0
3,ZNF628,-0.15087299,,0.8800759031227811,1.0
3,LRFN1,-0.15100464,,0.879972049944167,1.0
3,CTB-133G6.1,-0.15100464,,0.879972049944167,1.0
3,ATP10D,-0.15100464,9.937556,0.879972049944167,1.0
3,CCHCR1,-0.15100464,,0.879972049944167,1.0
3,ZFYVE1,-0.15100464,,0.879972049944167,1.0
3,MAN1C1,-0.15100464,,0.879972049944167,1.0
3,GANC,-0.15100464,,0.879972049944167,1.0
3,ZNF784,-0.15100464,,0.879972049944167,1.0
3,RP13-580F15.2,-0.15100464,,0.879972049944167,1.0
3,SGK223,-0.15100464,,0.879972049944167,1.0
3,GEMIN4,-0.15107048,,0.8799201241289694,1.0
3,ARL4D,-0.15107048,,0.8799201241289694,1.0
3,NCR1,-0.15107048,,0.8799201241289694,1.0
3,ZCCHC3,-0.15107048,,0.8799201241289694,1.0
3,TNPO2,-0.15107048,,0.8799201241289694,1.0
3,USP6NL,-0.15107048,,0.8799201241289694,1.0
3,GSPT2,-0.15107048,,0.8799201241289694,1.0
3,RFC3,-0.15107048,,0.8799201241289694,1.0
3,SH3BP5-AS1,-0.15107048,,0.8799201241289694,1.0
3,RP5-882C2.2,-0.1511363,,0.8798681988301377,1.0
3,USP38,-0.1511363,5.7294726,0.8798681988301377,1.0
3,TRAF6,-0.1511363,,0.8798681988301377,1.0
3,ANKRD42,-0.1511363,,0.8798681988301377,1.0
3,ZBTB21,-0.1511363,,0.8798681988301377,1.0
3,RP11-819C21.1,-0.1511363,,0.8798681988301377,1.0
3,ST3GAL3,-0.1511363,7.485024,0.8798681988301377,1.0
3,SEC24A,-0.1511363,,0.8798681988301377,1.0
3,CTD-2562J15.6,-0.15120213,,0.8798162740478919,1.0
3,CCZ1B,-0.15120213,,0.8798162740478919,1.0
3,TRIM23,-0.15120213,,0.8798162740478919,1.0
3,RP11-554J4.1,-0.15120213,,0.8798162740478919,1.0
3,BLOC1S3,-0.15120213,,0.8798162740478919,1.0
3,GFPT1,-0.15120213,,0.8798162740478919,1.0
3,LARP4,-0.15120213,,0.8798162740478919,1.0
3,RP5-886K2.3,-0.15120213,,0.8798162740478919,1.0
3,WDR5B,-0.15126795,,0.8797643497824518,1.0
3,SLC35D1,-0.15126795,,0.8797643497824518,1.0
3,MTHFD1L,-0.15126795,,0.8797643497824518,1.0
3,ETV7,-0.15126795,,0.8797643497824518,1.0
3,C1orf216,-0.15126795,,0.8797643497824518,1.0
3,GTF3C3,-0.15126795,,0.8797643497824518,1.0
3,SMARCAD1,-0.15133378,,0.8797124260340373,1.0
3,SNX13,-0.1513996,,0.8796605028028682,1.0
3,VPS8,-0.15153125,,0.8795566578931455,1.0
3,PPP1R7,-0.15153125,,0.8795566578931455,1.0
3,PUS3,-0.15153125,,0.8795566578931455,1.0
3,IFT74,-0.15159708,,0.8795047362150317,1.0
3,SIRT1,-0.1516629,5.215082,0.8794528150550425,1.0
3,KLHL6,-0.15179455,,0.8793489742903173,1.0
3,CSNK2A2,-0.15179455,,0.8793489742903173,1.0
3,MKS1,-0.1519262,,0.8792451356007285,1.0
3,MAPK9,-0.1519262,,0.8792451356007285,1.0
3,GPATCH11,-0.15199204,,0.8791932170346597,1.0
3,BICD1,-0.15205786,,0.8791412989880343,1.0
3,RP11-640M9.1,-0.15205786,,0.8791412989880343,1.0
3,ASCC3,-0.15205786,,0.8791412989880343,1.0
3,RP11-545E17.3,-0.15212369,,0.8790893814610721,1.0
3,MCM6,-0.15218951,,0.8790374644539929,1.0
3,TUBGCP6,-0.15218951,,0.8790374644539929,1.0
3,ZNF383,-0.15218951,,0.8790374644539929,1.0
3,VPS45,-0.15218951,,0.8790374644539929,1.0
3,TRIM13,-0.15232116,,0.8789336320003621,1.0
3,GHDC,-0.15245281,,0.8788298016289,1.0
3,AQR,-0.15258446,,0.8787259733413645,1.0
3,LRRC47,-0.15258446,,0.8787259733413645,1.0
3,ERAP1,-0.15258446,,0.8787259733413645,1.0
3,BROX,-0.15271612,,0.8786221471395133,1.0
3,NVL,-0.15271612,,0.8786221471395133,1.0
3,PRKAR1B,-0.15278195,,0.8785702348212684,1.0
3,NR1D1,-0.15284777,,0.8785183230251038,1.0
3,FAIM,-0.15284777,,0.8785183230251038,1.0
3,PPP1R37,-0.15297942,,0.8784145009998936,1.0
3,TYW5,-0.15311107,,0.8783106810656401,1.0
3,AGO1,-0.15324272,,0.8782068632241007,1.0
3,NCAPH2,-0.15324272,,0.8782068632241007,1.0
3,HEXDC,-0.15324272,,0.8782068632241007,1.0
3,PDK3,-0.15337437,,0.8781030474770324,1.0
3,FCHSD2,-0.15350603,,0.8779992338261923,1.0
3,PARD6A,-0.15363768,,0.8778954222733373,1.0
3,AFTPH,-0.15376933,,0.8777916128202244,1.0
3,RP1-241P17.4,-0.15383516,,0.8777397088816202,1.0
3,GBE1,-0.15416428,,0.8774801970769048,1.0
3,RP11-326I11.3,-0.15429594,,0.8773763960403264,1.0
3,ZNF160,-0.15449342,,0.8772206984394912,1.0
3,ZFR,-0.15455924,,0.8771688002944997,1.0
3,WRB,-0.1549542,,0.8768574225204262,1.0
3,CASC3,-0.1552175,,0.8766498479213067,1.0
3,FAHD2A,-0.15587577,,0.8761309485685016,1.0
3,AFF4,-0.15607324,,0.8759752891344381,1.0
3,DPP3,-0.15613908,,0.8759234037222364,1.0
3,ZNF672,-0.15627073,,0.8758196344978787,1.0
3,TAOK3,-0.15640238,,0.875715867408377,1.0
3,SLC41A3,-0.15666568,,0.8755083396409602,1.0
3,CTA-29F11.1,-0.15679733,,0.8754045789665539,1.0
3,NUP93,-0.15732394,,0.8749895577052057,1.0
3,MAPK3,-0.1574556,,0.8748858077577077,1.0
3,ARMC7,-0.15785055,,0.874574570826087,1.0
3,KCTD5,-0.15785055,,0.874574570826087,1.0
3,LINC00662,-0.1585088,,0.8740558857481625,1.0
3,ITGAE,-0.15857463,,0.874004020213174,1.0
3,TMEM18,-0.15883793,,0.8737965634892728,1.0
3,MIEF1,-0.15896958,,0.873692838380021,1.0
3,PSME4,-0.15923288,,0.8734853946756767,1.0
3,ITGAL,-0.15923288,,0.8734853946756767,1.0
3,FAM63B,-0.16022028,,0.8727075583584853,1.0
3,INPP5K,-0.16035193,,0.8726038561300373,1.0
3,SLC7A6OS,-0.16107601,,0.8720335330523946,1.0
3,ZFPL1,-0.16199757,,0.8713077635540972,1.0
3,PARP12,-0.16489391,,0.8690274818253136,1.0
3,EIF4EBP2,-0.16627626,,0.8679395482305159,1.0
3,CHMP5,-0.16693452,,0.8674215723703045,1.0
3,SLC35B2,-0.16719782,,0.8672143979502742,1.0
3,RFK,-0.1676586,,0.8668518646695913,1.0
3,AP2B1,-0.16798773,,0.8665929294684469,1.0
3,SC5D,-0.16838269,,0.8662822261266734,1.0
3,TIMM44,-0.16844851,,0.8662304442439334,1.0
3,ZNF227,-0.168646,,0.8660751020415975,1.0
3,CTA-211A9.5,-0.16871181,,0.8660233224568404,1.0
3,DENND4C,-0.16877764,,0.8659715434471239,1.0
3,PHACTR4,-0.16884346,,0.865919765012666,1.0
3,MFSD6,-0.16897511,,0.865816209870398,1.0
3,GABPB2,-0.16923842,,0.8656091064985555,1.0
3,C6orf120,-0.16923842,,0.8656091064985555,1.0
3,RAP2B,-0.16923842,,0.8656091064985555,1.0
3,C11orf68,-0.16930425,,0.8655573320970107,1.0
3,ANO9,-0.16930425,,0.8655573320970107,1.0
3,KIF21B,-0.16937007,,0.865505558272468,1.0
3,RP11-111A22.1,-0.1694359,3.0317454,0.8654537850251454,1.0
3,TDRKH,-0.1694359,3.014578,0.8654537850251454,1.0
3,ZNF10,-0.1694359,3.0309904,0.8654537850251454,1.0
3,REG4,-0.1694359,3.1823263,0.8654537850251454,1.0
3,ZNF781,-0.1694359,3.0695171,0.8654537850251454,1.0
3,C21orf49,-0.1694359,3.004045,0.8654537850251454,1.0
3,PLEKHA5,-0.1694359,2.9934103,0.8654537850251454,1.0
3,PRCD,-0.1694359,3.0802152,0.8654537850251454,1.0
3,C2orf40,-0.1694359,3.052756,0.8654537850251454,1.0
3,FBF1,-0.1694359,2.992455,0.8654537850251454,1.0
3,PIK3R3,-0.1694359,3.0634441,0.8654537850251454,1.0
3,PARG,-0.1694359,2.9972591,0.8654537850251454,1.0
3,LINC00672,-0.1694359,3.0490215,0.8654537850251454,1.0
3,TSPAN18,-0.1694359,3.014099,0.8654537850251454,1.0
3,RP11-798M19.6,-0.1694359,3.024724,0.8654537850251454,1.0
3,CRAMP1L,-0.1694359,3.0586238,0.8654537850251454,1.0
3,LINC00843,-0.1694359,3.1449788,0.8654537850251454,1.0
3,CMTM5,-0.1694359,2.9051752,0.8654537850251454,1.0
3,RP11-152N13.5,-0.1694359,3.0063477,0.8654537850251454,1.0
3,AKAP5,-0.1694359,3.009418,0.8654537850251454,1.0
3,ZNF275,-0.1694359,3.0101788,0.8654537850251454,1.0
3,DTHD1,-0.1694359,3.0147717,0.8654537850251454,1.0
3,GPR146,-0.1694359,2.9952478,0.8654537850251454,1.0
3,ZNF17,-0.1694359,3.1061666,0.8654537850251454,1.0
3,SUFU,-0.1694359,3.0153475,0.8654537850251454,1.0
3,KBTBD6,-0.1694359,2.9932792,0.8654537850251454,1.0
3,SLC1A7,-0.1694359,3.0281694,0.8654537850251454,1.0
3,KCNK12,-0.1694359,3.0156353,0.8654537850251454,1.0
3,GPR150,-0.1694359,3.0090134,0.8654537850251454,1.0
3,DDX11,-0.1694359,3.0334077,0.8654537850251454,1.0
3,ZNF570,-0.1694359,3.0223417,0.8654537850251454,1.0
3,AD000090.2,-0.1694359,2.992879,0.8654537850251454,1.0
3,RP11-166P13.4,-0.1694359,3.0421062,0.8654537850251454,1.0
3,TNFRSF17,-0.1694359,3.0374362,0.8654537850251454,1.0
3,ZNF831,-0.1694359,3.1126537,0.8654537850251454,1.0
3,CASK,-0.1694359,3.0885084,0.8654537850251454,1.0
3,RP1-102H19.8,-0.1694359,3.0582032,0.8654537850251454,1.0
3,DNAL1,-0.1694359,3.0042603,0.8654537850251454,1.0
3,DHRS11,-0.1694359,3.1242874,0.8654537850251454,1.0
3,DNLZ,-0.1694359,3.003099,0.8654537850251454,1.0
3,RHOBTB3,-0.1694359,3.0084882,0.8654537850251454,1.0
3,RP11-265N6.1,-0.1694359,2.9999874,0.8654537850251454,1.0
3,TRIM66,-0.1694359,3.0428965,0.8654537850251454,1.0
3,GP1BA,-0.1694359,3.0486543,0.8654537850251454,1.0
3,AC015987.2,-0.1694359,3.0950778,0.8654537850251454,1.0
3,SLC16A4,-0.1694359,3.0115662,0.8654537850251454,1.0
3,SGOL2,-0.1694359,3.0696406,0.8654537850251454,1.0
3,IFT46,-0.1694359,3.1351876,0.8654537850251454,1.0
3,AC147651.4,-0.1694359,3.0248282,0.8654537850251454,1.0
3,SPAG1,-0.1694359,2.9853802,0.8654537850251454,1.0
3,P2RY14,-0.1694359,3.1127887,0.8654537850251454,1.0
3,TULP3,-0.1694359,3.121223,0.8654537850251454,1.0
3,PDZD4,-0.1694359,3.1121376,0.8654537850251454,1.0
3,POP1,-0.1694359,3.002496,0.8654537850251454,1.0
3,METTL1,-0.1694359,3.0344708,0.8654537850251454,1.0
3,SBNO2,-0.1694359,3.1117492,0.8654537850251454,1.0
3,LINC01013,-0.1694359,3.1460576,0.8654537850251454,1.0
3,ZNF121,-0.1694359,3.0634964,0.8654537850251454,1.0
3,C19orf82,-0.1694359,3.0052035,0.8654537850251454,1.0
3,RP11-16E12.2,-0.1694359,3.0148606,0.8654537850251454,1.0
3,HPCAL4,-0.1694359,3.1766539,0.8654537850251454,1.0
3,SPIRE2,-0.1694359,3.045762,0.8654537850251454,1.0
3,APPL2,-0.1694359,3.0359805,0.8654537850251454,1.0
3,CNTNAP2,-0.1694359,3.0281258,0.8654537850251454,1.0
3,GTSCR1,-0.1694359,2.990007,0.8654537850251454,1.0
3,ABCB4,-0.1694359,3.0212007,0.8654537850251454,1.0
3,ZNF627,-0.1694359,3.048931,0.8654537850251454,1.0
3,FANCD2,-0.1694359,3.065754,0.8654537850251454,1.0
